route_id,ts,lat,lon,speed_kmh,engine_on,idle_flag
R-2023-05-06-04,2023-05-06 17:22:06,47.61348,-122.35459,0.4,1,1
R-2023-05-06-04,2023-05-06 17:30:27,47.60724,-122.34283,30.5,1,0
R-2023-05-06-04,2023-05-06 17:38:49,47.59504,-122.37213,26.5,1,0
R-2023-05-06-04,2023-05-06 17:47:10,47.5905,-122.35417,4.9,1,0
R-2023-05-06-04,2023-05-06 17:55:31,47.57463,-122.3283,4.5,1,0
R-2023-05-06-04,2023-05-06 18:03:53,47.63531,-122.31356,23.3,1,0
R-2023-05-06-05,2023-05-06 10:05:00,40.70932,-73.98165,32.0,1,0
R-2023-05-06-05,2023-05-06 10:15:21,40.71485,-74.02333,26.5,1,0
R-2023-05-06-05,2023-05-06 10:25:42,40.72603,-73.99476,26.8,1,0
R-2023-05-06-05,2023-05-06 10:36:04,40.69401,-74.04721,0.0,1,1
R-2023-05-06-05,2023-05-06 10:46:25,40.70062,-74.02763,23.8,1,0
R-2023-05-06-05,2023-05-06 10:56:46,40.69413,-73.97779,19.0,1,0
R-2023-05-06-05,2023-05-06 11:07:08,40.6978,-73.96686,33.7,1,0
R-2023-05-06-05,2023-05-06 11:17:29,40.70139,-73.98778,0.0,1,1
R-2023-05-06-05,2023-05-06 11:27:50,40.74025,-73.99535,29.6,1,0
R-2023-05-06-05,2023-05-06 11:38:12,40.70553,-74.00075,19.3,1,0
R-2023-05-06-05,2023-05-06 11:48:33,40.71437,-73.99841,0.0,1,1
R-2023-05-06-05,2023-05-06 11:58:55,40.70332,-74.04277,26.1,1,0
R-2023-05-06-05,2023-05-06 12:09:16,40.71019,-73.99791,28.1,1,0
R-2023-05-06-05,2023-05-06 12:19:37,40.68261,-73.97835,19.9,1,0
R-2023-05-06-05,2023-05-06 12:29:59,40.70609,-74.0198,0.0,1,1
R-2023-05-06-05,2023-05-06 12:40:20,40.71401,-73.99018,27.8,1,0
R-2023-05-06-05,2023-05-06 12:50:41,40.72957,-74.01769,30.8,1,0
R-2023-05-06-05,2023-05-06 13:01:03,40.70711,-74.02465,4.2,1,0
R-2023-05-06-05,2023-05-06 13:11:24,40.68128,-74.03019,0.0,1,1
R-2023-05-06-05,2023-05-06 13:21:45,40.71795,-73.99849,0.0,1,1
R-2023-05-06-05,2023-05-06 13:32:07,40.68609,-73.96912,30.3,1,0
R-2023-05-06-05,2023-05-06 13:42:28,40.73255,-74.02118,6.8,1,0
R-2023-05-06-05,2023-05-06 13:52:50,40.68635,-73.96933,6.3,1,0
R-2023-05-06-05,2023-05-06 14:03:11,40.71556,-74.02256,33.9,1,0
R-2023-05-06-05,2023-05-06 14:13:32,40.67687,-74.02762,0.0,1,1
R-2023-05-06-05,2023-05-06 14:23:54,40.68411,-73.99061,26.8,1,0
R-2023-05-06-05,2023-05-06 14:34:15,40.73898,-73.98912,27.9,1,0
R-2023-05-06-05,2023-05-06 14:44:36,40.72207,-73.98661,24.9,1,0
R-2023-05-06-05,2023-05-06 14:54:58,40.70362,-74.03577,32.2,1,0
R-2023-05-06-05,2023-05-06 15:05:19,40.74089,-73.98835,26.7,1,0
R-2023-05-06-05,2023-05-06 15:15:40,40.72785,-74.0345,18.8,1,0
R-2023-05-06-05,2023-05-06 15:26:02,40.7457,-74.00448,33.7,1,0
R-2023-05-06-05,2023-05-06 15:36:23,40.68241,-73.97822,33.4,1,0
R-2023-05-06-05,2023-05-06 15:46:45,40.68124,-74.03393,0.0,1,1
R-2023-05-06-05,2023-05-06 15:57:06,40.68781,-73.99844,27.0,1,0
R-2023-05-06-05,2023-05-06 16:07:27,40.70044,-74.02119,25.0,1,0
R-2023-05-06-05,2023-05-06 16:17:49,40.68645,-74.04615,0.8,1,1
R-2023-05-06-05,2023-05-06 16:28:10,40.67355,-73.98779,5.1,1,0
R-2023-05-06-05,2023-05-06 16:38:31,40.72519,-74.00716,26.6,1,0
R-2023-05-06-05,2023-05-06 16:48:53,40.70318,-74.01678,26.6,1,0
R-2023-05-06-05,2023-05-06 16:59:14,40.70517,-73.9782,29.2,1,0
R-2023-05-06-05,2023-05-06 17:09:35,40.68332,-73.97525,23.7,1,0
R-2023-05-06-05,2023-05-06 17:19:57,40.70548,-74.0043,24.8,1,0
R-2023-05-06-05,2023-05-06 17:30:18,40.7062,-73.97647,23.1,1,0
R-2023-05-06-05,2023-05-06 17:40:40,40.69535,-73.98326,25.0,1,0
R-2023-05-06-06,2023-05-06 10:10:00,47.59157,-122.33365,28.0,1,0
R-2023-05-06-06,2023-05-06 10:17:46,47.58721,-122.34181,22.2,1,0
R-2023-05-06-06,2023-05-06 10:25:33,47.6056,-122.35843,30.8,1,0
R-2023-05-06-06,2023-05-06 10:33:20,47.61507,-122.33615,24.7,1,0
R-2023-05-06-06,2023-05-06 10:41:07,47.60753,-122.3526,4.5,1,0
R-2023-05-06-06,2023-05-06 10:48:54,47.57874,-122.30146,24.5,1,0
R-2023-05-06-06,2023-05-06 10:56:41,47.63332,-122.34547,6.5,1,0
R-2023-05-06-06,2023-05-06 11:04:28,47.61097,-122.30884,9.6,1,0
R-2023-05-06-06,2023-05-06 11:12:15,47.63596,-122.32531,4.8,1,0
R-2023-05-06-06,2023-05-06 11:20:02,47.57251,-122.33356,25.0,1,0
R-2023-05-06-06,2023-05-06 11:27:49,47.62312,-122.29196,32.4,1,0
R-2023-05-06-06,2023-05-06 11:35:36,47.64434,-122.33548,21.5,1,0
R-2023-05-06-06,2023-05-06 11:43:23,47.61115,-122.32933,20.5,1,0
R-2023-05-06-06,2023-05-06 11:51:10,47.59841,-122.32555,24.9,1,0
R-2023-05-06-06,2023-05-06 11:58:56,47.58083,-122.31495,28.4,1,0
R-2023-05-06-06,2023-05-06 12:06:43,47.59547,-122.32051,33.5,1,0
R-2023-05-06-06,2023-05-06 12:14:30,47.61035,-122.31808,18.1,1,0
R-2023-05-06-06,2023-05-06 12:22:17,47.62941,-122.35181,0.0,1,1
R-2023-05-06-06,2023-05-06 12:30:04,47.60995,-122.31514,0.0,1,1
R-2023-05-06-06,2023-05-06 12:37:51,47.61093,-122.35582,31.6,1,0
R-2023-05-06-06,2023-05-06 12:45:38,47.59674,-122.30987,23.8,1,0
R-2023-05-06-06,2023-05-06 12:53:25,47.63055,-122.34379,20.0,1,0
R-2023-05-06-06,2023-05-06 13:01:12,47.56623,-122.31293,31.7,1,0
R-2023-05-06-06,2023-05-06 13:08:59,47.59086,-122.34061,30.9,1,0
R-2023-05-06-06,2023-05-06 13:16:46,47.61779,-122.34976,25.7,1,0
R-2023-05-06-06,2023-05-06 13:24:33,47.6119,-122.32662,0.0,1,1
R-2023-05-06-06,2023-05-06 13:32:20,47.61069,-122.36572,32.1,1,0
R-2023-05-06-06,2023-05-06 13:40:07,47.63065,-122.33249,31.8,1,0
R-2023-05-06-06,2023-05-06 13:47:53,47.60688,-122.35167,30.0,1,0
R-2023-05-06-06,2023-05-06 13:55:40,47.57819,-122.33288,39.5,1,0
R-2023-05-06-06,2023-05-06 14:03:27,47.61058,-122.33782,34.3,1,0
R-2023-05-06-06,2023-05-06 14:11:14,47.62451,-122.34076,42.6,1,0
R-2023-05-06-06,2023-05-06 14:19:01,47.59947,-122.3479,27.2,1,0
R-2023-05-06-06,2023-05-06 14:26:48,47.62572,-122.33663,0.2,1,1
R-2023-05-06-06,2023-05-06 14:34:35,47.60711,-122.31871,35.1,1,0
R-2023-05-06-06,2023-05-06 14:42:22,47.6227,-122.36029,23.9,1,0
R-2023-05-06-06,2023-05-06 14:50:09,47.62681,-122.3354,34.3,1,0
R-2023-05-06-06,2023-05-06 14:57:56,47.61599,-122.34533,0.7,1,1
R-2023-05-06-06,2023-05-06 15:05:43,47.5901,-122.3768,31.8,1,0
R-2023-05-06-06,2023-05-06 15:13:30,47.59645,-122.3571,0.0,1,1
R-2023-05-06-06,2023-05-06 15:21:17,47.59381,-122.32835,20.4,1,0
R-2023-05-06-06,2023-05-06 15:29:03,47.61548,-122.30184,20.7,1,0
R-2023-05-06-06,2023-05-06 15:36:50,47.59933,-122.32729,23.7,1,0
R-2023-05-06-06,2023-05-06 15:44:37,47.6156,-122.36765,28.7,1,0
R-2023-05-06-06,2023-05-06 15:52:24,47.55088,-122.32895,25.3,1,0
R-2023-05-06-06,2023-05-06 16:00:11,47.6136,-122.33875,22.7,1,0
R-2023-05-06-07,2023-05-06 10:28:00,47.62231,-122.33262,32.6,1,0
R-2023-05-06-07,2023-05-06 10:42:25,47.62179,-122.31957,19.8,1,0
R-2023-05-06-07,2023-05-06 10:56:51,47.62584,-122.32166,0.0,1,1
R-2023-05-06-07,2023-05-06 11:11:17,47.6183,-122.3412,29.4,1,0
R-2023-05-06-07,2023-05-06 11:25:43,47.60083,-122.32507,32.7,1,0
R-2023-05-06-07,2023-05-06 11:40:09,47.5706,-122.34598,0.0,1,1
R-2023-05-06-07,2023-05-06 11:54:35,47.59333,-122.33402,25.2,1,0
R-2023-05-06-07,2023-05-06 12:09:01,47.589,-122.29118,3.9,1,0
R-2023-05-06-07,2023-05-06 12:23:27,47.60652,-122.29942,26.1,1,0
R-2023-05-06-07,2023-05-06 12:37:53,47.57863,-122.32892,0.0,1,1
R-2023-05-06-07,2023-05-06 12:52:18,47.60635,-122.31526,29.7,1,0
R-2023-05-06-07,2023-05-06 13:06:44,47.62027,-122.3137,20.8,1,0
R-2023-05-06-07,2023-05-06 13:21:10,47.58393,-122.32413,24.7,1,0
R-2023-05-06-07,2023-05-06 13:35:36,47.59698,-122.31367,24.7,1,0
R-2023-05-06-07,2023-05-06 13:50:02,47.60982,-122.32031,0.0,1,1
R-2023-05-06-07,2023-05-06 14:04:28,47.61161,-122.32531,26.1,1,0
R-2023-05-06-07,2023-05-06 14:18:54,47.6393,-122.32572,29.3,1,0
R-2023-05-06-07,2023-05-06 14:33:20,47.60281,-122.34683,24.5,1,0
R-2023-05-06-07,2023-05-06 14:47:46,47.57724,-122.3329,0.0,1,1
R-2023-05-06-07,2023-05-06 15:02:11,47.57344,-122.33411,25.9,1,0
R-2023-05-06-07,2023-05-06 15:16:37,47.60045,-122.27283,33.5,1,0
R-2023-05-06-07,2023-05-06 15:31:03,47.61529,-122.30291,33.8,1,0
R-2023-05-06-07,2023-05-06 15:45:29,47.62581,-122.33794,27.3,1,0
R-2023-05-06-07,2023-05-06 15:59:55,47.58381,-122.32839,34.2,1,0
R-2023-05-06-07,2023-05-06 16:14:21,47.61748,-122.31069,34.6,1,0
R-2023-05-06-07,2023-05-06 16:28:47,47.57133,-122.34758,24.7,1,0
R-2023-05-06-07,2023-05-06 16:43:13,47.63861,-122.3344,22.7,1,0
R-2023-05-06-07,2023-05-06 16:57:39,47.65226,-122.35107,1.7,1,1
R-2023-05-06-07,2023-05-06 17:12:05,47.64214,-122.33889,27.3,1,0
R-2023-05-06-07,2023-05-06 17:26:30,47.63289,-122.31538,20.0,1,0
R-2023-05-06-07,2023-05-06 17:40:56,47.62007,-122.29547,33.5,1,0
R-2023-05-06-08,2023-05-06 10:16:00,42.34506,-71.08137,34.3,1,0
R-2023-05-06-08,2023-05-06 10:23:49,42.37841,-71.09984,4.8,1,0
R-2023-05-06-08,2023-05-06 10:31:38,42.34065,-71.06535,0.0,1,1
R-2023-05-06-08,2023-05-06 10:39:27,42.39108,-71.09106,0.0,1,1
R-2023-05-06-08,2023-05-06 10:47:16,42.35534,-71.07119,24.3,1,0
R-2023-05-06-08,2023-05-06 10:55:05,42.42278,-71.07194,7.6,1,0
R-2023-05-06-08,2023-05-06 11:02:54,42.35819,-71.07998,31.9,1,0
R-2023-05-06-08,2023-05-06 11:10:43,42.32821,-71.04791,32.9,1,0
R-2023-05-06-08,2023-05-06 11:18:32,42.335,-71.08637,0.1,1,1
R-2023-05-06-08,2023-05-06 11:26:22,42.34489,-71.04351,31.0,1,0
R-2023-05-06-08,2023-05-06 11:34:11,42.36027,-71.06238,16.4,1,0
R-2023-05-06-08,2023-05-06 11:42:00,42.36995,-71.05986,34.2,1,0
R-2023-05-06-08,2023-05-06 11:49:49,42.34822,-71.05521,26.5,1,0
R-2023-05-06-08,2023-05-06 11:57:38,42.37008,-71.06884,24.7,1,0
R-2023-05-06-08,2023-05-06 12:05:27,42.37319,-71.08179,27.8,1,0
R-2023-05-06-08,2023-05-06 12:13:16,42.34851,-71.06658,24.0,1,0
R-2023-05-06-08,2023-05-06 12:21:05,42.35382,-71.03975,26.9,1,0
R-2023-05-06-08,2023-05-06 12:28:54,42.39548,-71.07849,30.2,1,0
R-2023-05-06-08,2023-05-06 12:36:44,42.32456,-71.04915,0.0,1,1
R-2023-05-06-08,2023-05-06 12:44:33,42.33915,-71.04867,25.4,1,0
R-2023-05-06-08,2023-05-06 12:52:22,42.36296,-71.08968,5.4,1,0
R-2023-05-06-08,2023-05-06 13:00:11,42.38032,-71.08271,0.0,1,1
R-2023-05-06-08,2023-05-06 13:08:00,42.38015,-71.07826,28.0,1,0
R-2023-05-06-08,2023-05-06 13:15:49,42.35198,-71.0319,0.0,1,1
R-2023-05-06-08,2023-05-06 13:23:38,42.36261,-71.08594,24.9,1,0
R-2023-05-06-08,2023-05-06 13:31:27,42.3571,-71.04925,0.5,1,1
R-2023-05-06-08,2023-05-06 13:39:17,42.37314,-71.08076,28.3,1,0
R-2023-05-06-08,2023-05-06 13:47:06,42.39258,-71.07771,30.9,1,0
R-2023-05-06-08,2023-05-06 13:54:55,42.37624,-71.06655,6.1,1,0
R-2023-05-06-08,2023-05-06 14:02:44,42.34845,-71.04358,17.7,1,0
R-2023-05-06-08,2023-05-06 14:10:33,42.3717,-71.0501,23.5,1,0
R-2023-05-06-08,2023-05-06 14:18:22,42.3592,-71.05538,20.4,1,0
R-2023-05-06-08,2023-05-06 14:26:11,42.37002,-71.0514,2.4,1,1
R-2023-05-06-08,2023-05-06 14:34:00,42.38055,-71.06671,44.4,1,0
R-2023-05-06-08,2023-05-06 14:41:49,42.31833,-71.06998,32.5,1,0
R-2023-05-06-08,2023-05-06 14:49:39,42.33604,-71.04348,21.3,1,0
R-2023-05-06-08,2023-05-06 14:57:28,42.33442,-71.04738,17.4,1,0
R-2023-05-06-08,2023-05-06 15:05:17,42.39173,-71.07013,28.4,1,0
R-2023-05-06-08,2023-05-06 15:13:06,42.3538,-71.03101,26.4,1,0
R-2023-05-06-08,2023-05-06 15:20:55,42.34833,-71.04176,0.0,1,1
R-2023-05-06-08,2023-05-06 15:28:44,42.32983,-71.0494,24.8,1,0
R-2023-05-06-08,2023-05-06 15:36:33,42.37479,-71.04979,15.2,1,0
R-2023-05-06-08,2023-05-06 15:44:22,42.34625,-71.05725,30.2,1,0
R-2023-05-06-08,2023-05-06 15:52:12,42.39573,-71.06333,34.4,1,0
R-2023-05-06-08,2023-05-06 16:00:01,42.33147,-71.04105,27.1,1,0
R-2023-05-06-08,2023-05-06 16:07:50,42.36915,-71.06515,7.1,1,0
R-2023-05-06-08,2023-05-06 16:15:39,42.37988,-71.04759,26.1,1,0
R-2023-05-06-09,2023-05-06 10:16:00,42.33197,-71.06579,37.6,1,0
R-2023-05-06-09,2023-05-06 10:25:56,42.38845,-71.0357,28.6,1,0
R-2023-05-06-09,2023-05-06 10:35:53,42.3538,-71.04534,30.9,1,0
R-2023-05-06-09,2023-05-06 10:45:50,42.32778,-71.05953,29.4,1,0
R-2023-05-06-09,2023-05-06 10:55:47,42.37201,-71.04787,4.0,1,0
R-2023-05-06-09,2023-05-06 11:05:44,42.36751,-71.06648,30.9,1,0
R-2023-05-06-09,2023-05-06 11:15:41,42.36332,-71.02668,0.0,1,1
R-2023-05-06-09,2023-05-06 11:25:38,42.37697,-71.07656,34.8,1,0
R-2023-05-06-09,2023-05-06 11:35:35,42.37277,-71.03202,0.0,1,1
R-2023-05-06-09,2023-05-06 11:45:32,42.36259,-71.04905,30.7,1,0
R-2023-05-06-09,2023-05-06 11:55:29,42.34452,-71.05828,29.9,1,0
R-2023-05-06-09,2023-05-06 12:05:26,42.30586,-71.07935,24.8,1,0
R-2023-05-06-09,2023-05-06 12:15:23,42.3761,-71.0734,26.8,1,0
R-2023-05-06-09,2023-05-06 12:25:20,42.34771,-71.0369,24.6,1,0
R-2023-05-06-09,2023-05-06 12:35:17,42.3804,-71.04601,34.2,1,0
R-2023-05-06-09,2023-05-06 12:45:14,42.32158,-71.05764,26.6,1,0
R-2023-05-06-09,2023-05-06 12:55:11,42.41162,-71.07477,33.4,1,0
R-2023-05-06-09,2023-05-06 13:05:08,42.36111,-71.07411,30.9,1,0
R-2023-05-06-09,2023-05-06 13:15:05,42.38666,-71.08323,25.8,1,0
R-2023-05-06-09,2023-05-06 13:25:02,42.37449,-71.05158,40.4,1,0
R-2023-05-06-09,2023-05-06 13:34:59,42.32977,-71.0777,35.5,1,0
R-2023-05-06-09,2023-05-06 13:44:56,42.38024,-71.04916,28.4,1,0
R-2023-05-06-09,2023-05-06 13:54:53,42.33749,-71.0659,32.1,1,0
R-2023-05-06-09,2023-05-06 14:04:50,42.39596,-71.07065,23.0,1,0
R-2023-05-06-09,2023-05-06 14:14:47,42.3434,-71.05904,30.4,1,0
R-2023-05-06-09,2023-05-06 14:24:44,42.33425,-71.08104,29.7,1,0
R-2023-05-06-09,2023-05-06 14:34:41,42.35649,-71.09638,0.0,1,1
R-2023-05-06-09,2023-05-06 14:44:38,42.33724,-71.04816,10.4,1,0
R-2023-05-06-09,2023-05-06 14:54:35,42.37022,-71.05259,26.6,1,0
R-2023-05-06-09,2023-05-06 15:04:32,42.3501,-71.07415,0.5,1,1
R-2023-05-06-09,2023-05-06 15:14:29,42.36674,-71.05215,35.4,1,0
R-2023-05-06-09,2023-05-06 15:24:26,42.36707,-71.0511,30.6,1,0
R-2023-05-06-09,2023-05-06 15:34:23,42.38035,-71.09888,25.5,1,0
R-2023-05-06-09,2023-05-06 15:44:20,42.36546,-71.03183,34.2,1,0
R-2023-05-06-09,2023-05-06 15:54:17,42.30556,-71.04567,34.7,1,0
R-2023-05-06-09,2023-05-06 16:04:14,42.34811,-71.04846,0.0,1,1
R-2023-05-06-09,2023-05-06 16:14:11,42.34815,-71.062,25.8,1,0
R-2023-05-06-09,2023-05-06 16:24:08,42.39661,-71.07597,5.9,1,0
R-2023-05-06-09,2023-05-06 16:34:05,42.35744,-71.02767,26.6,1,0
R-2023-05-06-09,2023-05-06 16:44:02,42.36276,-71.03674,31.7,1,0
R-2023-05-06-09,2023-05-06 16:53:59,42.31722,-71.04185,16.9,1,0
R-2023-05-06-09,2023-05-06 17:03:56,42.38264,-71.05479,30.3,1,0
R-2023-05-06-09,2023-05-06 17:13:53,42.36996,-71.0742,40.4,1,0
R-2023-05-06-09,2023-05-06 17:23:50,42.36686,-71.05347,28.7,1,0
R-2023-05-06-09,2023-05-06 17:33:47,42.33465,-71.05848,9.1,1,0
R-2023-05-06-09,2023-05-06 17:43:44,42.37868,-71.07185,0.0,1,1
R-2023-05-06-10,2023-05-06 10:17:00,42.37737,-71.05275,34.1,1,0
R-2023-05-06-10,2023-05-06 10:26:11,42.34539,-71.07593,32.7,1,0
R-2023-05-06-10,2023-05-06 10:35:23,42.39446,-71.06028,0.0,1,1
R-2023-05-06-10,2023-05-06 10:44:35,42.37425,-71.07657,21.7,1,0
R-2023-05-06-10,2023-05-06 10:53:47,42.38063,-71.05016,32.5,1,0
R-2023-05-06-10,2023-05-06 11:02:59,42.34483,-71.10572,31.4,1,0
R-2023-05-06-10,2023-05-06 11:12:11,42.37041,-71.06537,36.2,1,0
R-2023-05-06-10,2023-05-06 11:21:23,42.37442,-71.07414,26.0,1,0
R-2023-05-06-10,2023-05-06 11:30:34,42.37076,-71.07914,31.3,1,0
R-2023-05-06-10,2023-05-06 11:39:46,42.34921,-71.03484,33.9,1,0
R-2023-05-06-10,2023-05-06 11:48:58,42.35667,-71.04961,28.1,1,0
R-2023-05-06-10,2023-05-06 11:58:10,42.36731,-71.06737,25.9,1,0
R-2023-05-06-10,2023-05-06 12:07:22,42.33791,-71.05542,33.7,1,0
R-2023-05-06-10,2023-05-06 12:16:34,42.35138,-71.03562,22.6,1,0
R-2023-05-06-10,2023-05-06 12:25:46,42.37144,-71.08426,21.4,1,0
R-2023-05-06-10,2023-05-06 12:34:57,42.36855,-71.07463,22.6,1,0
R-2023-05-06-10,2023-05-06 12:44:09,42.37957,-71.09591,23.9,1,0
R-2023-05-06-10,2023-05-06 12:53:21,42.37184,-71.07599,20.4,1,0
R-2023-05-06-10,2023-05-06 13:02:33,42.34222,-71.04336,0.0,1,1
R-2023-05-06-10,2023-05-06 13:11:45,42.37856,-71.07124,28.6,1,0
R-2023-05-06-10,2023-05-06 13:20:57,42.35626,-71.06448,21.7,1,0
R-2023-05-06-10,2023-05-06 13:30:09,42.34147,-71.06325,26.5,1,0
R-2023-05-06-10,2023-05-06 13:39:20,42.33373,-71.07913,7.1,1,0
R-2023-05-06-10,2023-05-06 13:48:32,42.37547,-71.0639,25.2,1,0
R-2023-05-06-10,2023-05-06 13:57:44,42.34115,-71.0305,29.5,1,0
R-2023-05-06-10,2023-05-06 14:06:56,42.34515,-71.06472,25.0,1,0
R-2023-05-06-10,2023-05-06 14:16:08,42.35229,-71.03469,40.4,1,0
R-2023-05-06-10,2023-05-06 14:25:20,42.36361,-71.07006,0.0,1,1
R-2023-05-06-10,2023-05-06 14:34:32,42.36352,-71.06517,0.0,1,1
R-2023-05-06-10,2023-05-06 14:43:44,42.36416,-71.06661,30.9,1,0
R-2023-05-06-10,2023-05-06 14:52:55,42.36466,-71.05849,24.9,1,0
R-2023-05-06-10,2023-05-06 15:02:07,42.351,-71.05833,0.0,1,1
R-2023-05-06-10,2023-05-06 15:11:19,42.3648,-71.08186,0.0,1,1
R-2023-05-06-10,2023-05-06 15:20:31,42.35852,-71.03002,39.3,1,0
R-2023-05-06-10,2023-05-06 15:29:43,42.37977,-71.07214,26.3,1,0
R-2023-05-06-10,2023-05-06 15:38:55,42.34727,-71.06068,28.7,1,0
R-2023-05-06-10,2023-05-06 15:48:07,42.38742,-71.07252,0.0,1,1
R-2023-05-06-10,2023-05-06 15:57:18,42.36173,-71.04927,9.8,1,0
R-2023-05-06-10,2023-05-06 16:06:30,42.33853,-71.09962,30.1,1,0
R-2023-05-06-10,2023-05-06 16:15:42,42.34763,-71.05899,34.1,1,0
R-2023-05-06-10,2023-05-06 16:24:54,42.38438,-71.06702,23.5,1,0
R-2023-05-06-10,2023-05-06 16:34:06,42.37958,-71.05893,24.8,1,0
R-2023-05-06-10,2023-05-06 16:43:18,42.36615,-71.04784,32.5,1,0
R-2023-05-06-10,2023-05-06 16:52:30,42.37368,-71.07463,33.3,1,0
R-2023-05-06-10,2023-05-06 17:01:41,42.35958,-71.07169,28.4,1,0
R-2023-05-06-11,2023-05-06 10:29:00,47.59552,-122.30102,26.9,1,0
R-2023-05-06-11,2023-05-06 10:37:49,47.58034,-122.3583,27.1,1,0
R-2023-05-06-11,2023-05-06 10:46:38,47.62352,-122.37467,26.0,1,0
R-2023-05-06-11,2023-05-06 10:55:27,47.61256,-122.3227,34.4,1,0
R-2023-05-06-11,2023-05-06 11:04:16,47.61668,-122.32863,25.8,1,0
R-2023-05-06-11,2023-05-06 11:13:05,47.65121,-122.33447,37.2,1,0
R-2023-05-06-11,2023-05-06 11:21:54,47.6143,-122.3232,25.8,1,0
R-2023-05-06-11,2023-05-06 11:30:43,47.6212,-122.33816,21.0,1,0
R-2023-05-06-11,2023-05-06 11:39:32,47.58322,-122.33025,24.1,1,0
R-2023-05-06-11,2023-05-06 11:48:21,47.60841,-122.34082,9.1,1,0
R-2023-05-06-11,2023-05-06 11:57:10,47.61069,-122.33774,28.7,1,0
R-2023-05-06-11,2023-05-06 12:05:59,47.60208,-122.34384,25.3,1,0
R-2023-05-06-11,2023-05-06 12:14:48,47.61868,-122.36523,34.4,1,0
R-2023-05-06-11,2023-05-06 12:23:37,47.61906,-122.33121,0.1,1,1
R-2023-05-06-11,2023-05-06 12:32:26,47.58711,-122.35896,22.6,1,0
R-2023-05-06-11,2023-05-06 12:41:15,47.60447,-122.37996,22.8,1,0
R-2023-05-06-11,2023-05-06 12:50:04,47.60289,-122.31985,29.1,1,0
R-2023-05-06-11,2023-05-06 12:58:53,47.62241,-122.33121,0.0,1,1
R-2023-05-06-11,2023-05-06 13:07:42,47.59195,-122.36207,20.4,1,0
R-2023-05-06-11,2023-05-06 13:16:31,47.64814,-122.3001,2.1,1,1
R-2023-05-06-11,2023-05-06 13:25:20,47.59365,-122.30684,0.5,1,1
R-2023-05-06-11,2023-05-06 13:34:09,47.60321,-122.34306,33.7,1,0
R-2023-05-06-11,2023-05-06 13:42:58,47.64073,-122.34233,1.9,1,1
R-2023-05-06-11,2023-05-06 13:51:47,47.60224,-122.3331,0.0,1,1
R-2023-05-06-11,2023-05-06 14:00:36,47.61755,-122.29193,23.2,1,0
R-2023-05-06-11,2023-05-06 14:09:25,47.63066,-122.3331,20.9,1,0
R-2023-05-06-11,2023-05-06 14:18:14,47.62101,-122.32043,36.8,1,0
R-2023-05-06-11,2023-05-06 14:27:03,47.61505,-122.32231,19.8,1,0
R-2023-05-06-11,2023-05-06 14:35:52,47.57026,-122.32413,30.4,1,0
R-2023-05-06-11,2023-05-06 14:44:41,47.62411,-122.36568,6.8,1,0
R-2023-05-06-11,2023-05-06 14:53:30,47.62728,-122.30551,25.7,1,0
R-2023-05-06-11,2023-05-06 15:02:19,47.62005,-122.36645,3.0,1,0
R-2023-05-06-11,2023-05-06 15:11:08,47.58733,-122.37454,33.9,1,0
R-2023-05-06-11,2023-05-06 15:19:57,47.578,-122.34092,29.2,1,0
R-2023-05-06-11,2023-05-06 15:28:47,47.59778,-122.33575,25.1,1,0
R-2023-05-06-11,2023-05-06 15:37:36,47.64187,-122.34085,9.6,1,0
R-2023-05-06-11,2023-05-06 15:46:25,47.60648,-122.30049,0.0,1,1
R-2023-05-06-11,2023-05-06 15:55:14,47.59988,-122.3702,23.9,1,0
R-2023-05-06-11,2023-05-06 16:04:03,47.63079,-122.33617,29.3,1,0
R-2023-05-06-11,2023-05-06 16:12:52,47.60138,-122.3333,26.1,1,0
R-2023-05-06-11,2023-05-06 16:21:41,47.62144,-122.31976,29.0,1,0
R-2023-05-06-11,2023-05-06 16:30:30,47.58969,-122.33677,0.0,1,1
R-2023-05-06-11,2023-05-06 16:39:19,47.62653,-122.31197,34.0,1,0
R-2023-05-06-11,2023-05-06 16:48:08,47.58164,-122.35224,28.7,1,0
R-2023-05-06-11,2023-05-06 16:56:57,47.59964,-122.31873,23.0,1,0
R-2023-05-06-11,2023-05-06 17:05:46,47.60809,-122.3584,24.8,1,0
R-2023-05-06-11,2023-05-06 17:14:35,47.5911,-122.36228,23.3,1,0
R-2023-05-06-11,2023-05-06 17:23:24,47.60342,-122.34046,24.5,1,0
R-2023-05-06-11,2023-05-06 17:32:13,47.60008,-122.31969,0.0,1,1
R-2023-05-06-11,2023-05-06 17:41:02,47.61511,-122.31826,35.7,1,0
R-2023-05-06-11,2023-05-06 17:49:51,47.62146,-122.34833,28.0,1,0
R-2023-05-06-11,2023-05-06 17:58:40,47.56811,-122.36057,1.9,1,1
R-2023-05-06-11,2023-05-06 18:07:29,47.60152,-122.36108,26.9,1,0
R-2023-05-06-11,2023-05-06 18:16:18,47.63323,-122.35118,34.3,1,0
R-2023-05-06-11,2023-05-06 18:25:07,47.61957,-122.32982,32.9,1,0
R-2023-05-06-11,2023-05-06 18:33:56,47.64207,-122.3233,23.0,1,0
R-2023-05-06-11,2023-05-06 18:42:45,47.62723,-122.35462,38.1,1,0
R-2023-05-06-11,2023-05-06 18:51:34,47.58064,-122.34813,3.2,1,0
